prevista,observada,n
0.011742223776519525,0.005654001454798901,9171027
0.03607286486024459,0.02067347753675543,9171026
0.05517370503747149,0.03989095658435599,9171026
0.07519735547277899,0.06155985164582458,9171026
0.09594613363791003,0.0860878597443732,9171026
0.12016746998624414,0.10977351721093861,9171028
0.15060826685425013,0.1391430226330233,9171024
0.1875822169335453,0.1838575095087507,9171026
0.23949339696840227,0.24339054321730197,9171026
0.3961885869552827,0.4051439386232316,9171027
