prevista,observada,n
0.011152332373961304,0.00622686393939318,8774722
0.03518419139165355,0.020341820165199365,8774731
0.05391825987435013,0.03996301645421337,8774713
0.07357754554112347,0.06275321315022858,8774722
0.094190233657509,0.0882324249132907,8774722
0.11798303119098529,0.1153462183759212,8774722
0.14796244857442156,0.146732397903888,8774722
0.18529163546556618,0.18964122168200884,8774722
0.23809672192498663,0.2536603438832592,8774722
0.3953986799582601,0.42096490350349564,8774722
