prevista,observada,n
0.009232834792431557,0.004200362167844526,7848847
0.033519917617643794,0.0239330694049712,7848847
0.05184869198717188,0.044467932678519534,7848847
0.07119631203167688,0.06460477570782053,7848847
0.09239256008503394,0.08974349990514531,7848847
0.11704303124266847,0.11746005496093885,7848847
0.14766188673193342,0.15317854966468322,7848847
0.18617839211580223,0.2029938919691007,7848847
0.2421559892740936,0.2844341340836431,7848847
0.4135206747002412,0.5642466976359712,7848847
